429	сделали	делать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#73.544#73.91
430	однако	однако	ADV	_	Degree=Pos	_	_	_	@ep1984m-words#@ep1984m#73.91#74.219
431	после	после	ADP	_	_	_	_	_	@ep1984m-words#@ep1984m#74.219#74.528
432	этого	это	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#74.528#74.837
433	им	они	PRON	_	Case=Dat|Number=Plur|Person=3	_	_	_	@ep1984m-words#@ep1984m#74.837#75.146
434	надо	надо	ADV	_	Degree=Pos	_	_	_	@ep1984m-words#@ep1984m#75.146#75.455
435	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#75.455#75.764
436	легитимизировать	легитимизировать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#75.764#76.073
437	себя	себя	PRON	_	Case=Acc	_	_	_	@ep1984m-words#@ep1984m#76.073#76.382
438	/	/	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#76.382#76.691
439	новую	новый	ADJ	_	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#76.691#77.0
440	власть	власть	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#77.0#77.309
441	/	/	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#77.309#77.618
442	за	за	ADP	_	_	_	_	_	@ep1984m-words#@ep1984m#77.618#77.927
443	которую	который	PRON	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#77.927#78.236
444	кто	кто	PRON	_	Case=Nom	_	_	_	@ep1984m-words#@ep1984m#78.236#78.545
445	голосовал	голосовать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#78.545#78.854
446	/	/	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#78.854#79.163
447	которую	который	PRON	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#79.163#79.472
448	никто	никто	PRON	_	Case=Nom	_	_	_	@ep1984m-words#@ep1984m#79.472#79.781
449	не	не	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#79.781#80.09
450	выбирал	выбирать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#80.09#80.41
451	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#80.41#80.83
452	подожди	подожди	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#80.83#81.25
453	прости	простить	VERB	_	Aspect=Perf|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#81.26#81.523
454	меня	я	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#81.523#81.786
455	но	но	CCONJ	_	_	_	_	_	@ep1984m-words#@ep1984m#81.786#82.049
456	даже	даже	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#82.049#82.312
457	Рада	Рада	PROPN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#82.312#82.575
458	/	/	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#82.575#82.838
459	на	на	ADP	_	_	_	_	_	@ep1984m-words#@ep1984m#82.838#83.101
460	самом	самый	ADJ	_	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#83.101#83.364
461	деле	дело	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#83.364#83.627
462	нелегитимно	нелегитимно	ADV	_	Degree=Pos	_	_	_	@ep1984m-words#@ep1984m#83.627#83.89
463	/	/	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#83.89#84.153
464	отстранила	отстранить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#84.153#84.416
465	Януковича	Янукович	PROPN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#84.416#84.679
466	потому	потому	ADV	_	Degree=Pos	_	_	_	@ep1984m-words#@ep1984m#84.679#84.942
467	что	что	SCONJ	_	_	_	_	_	@ep1984m-words#@ep1984m#84.942#85.205
468	по	по	ADP	_	_	_	_	_	@ep1984m-words#@ep1984m#85.205#85.468
469	тем	тот	DET	_	Case=Dat|Number=Plur	_	_	_	@ep1984m-words#@ep1984m#85.468#85.731
470	пунктам	пункт	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@ep1984m-words#@ep1984m#85.731#85.994
471	по	по	ADP	_	_	_	_	_	@ep1984m-words#@ep1984m#85.994#86.257
472	которым	который	PRON	_	Case=Dat|Number=Plur	_	_	_	@ep1984m-words#@ep1984m#86.257#86.52
473	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@ep1984m-words#@ep1984m#86.52#86.783
474	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@ep1984m-words#@ep1984m#86.783#87.046
475	отстранила	отстранить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#87.046#87.309
476	/	/	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#87.309#87.572
477	просто	просто	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#87.572#87.835
478	в	в	ADP	_	_	_	_	_	@ep1984m-words#@ep1984m#87.835#88.098
479	конституции	конституция	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@ep1984m-words#@ep1984m#88.098#88.361
480	Украины	Украина	PROPN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#88.361#88.624
481	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#88.624#88.9
482	в	в	ADP	_	_	_	_	_	@ep1984m-words#@ep1984m#88.9#89.121
483	отличие	отличие	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#89.121#89.342
484	от	от	ADP	_	_	_	_	_	@ep1984m-words#@ep1984m#89.342#89.563
485	тебя	ты	PRON	_	Case=Gen|Number=Sing|Person=2	_	_	_	@ep1984m-words#@ep1984m#89.563#89.784
486	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ep1984m-words#@ep1984m#89.784#90.005
487	конституцию	конституция	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#90.005#90.226
488	Украины	Украина	PROPN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#90.226#90.447
489	читал	читасть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#90.447#90.67
490	ну	ну	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#90.88#91.113
491	и	и	CCONJ	_	_	_	_	_	@ep1984m-words#@ep1984m#91.113#91.346
492	то	тот	SCONJ	_	_	_	_	_	@ep1984m-words#@ep1984m#91.346#91.58
493	#одновременно#	#одновременно#	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#93.16#93.483
494	эта	этот	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#93.483#93.806
495	статья	статья	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#93.806#94.129
496	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#94.129#94.452
497	не	не	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#94.452#94.775
498	менялась	меняться	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@ep1984m-words#@ep1984m#94.775#95.1
499	эта	этот	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#95.1#95.485
500	статья	статья	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#95.485#95.87
501	была	быть	AUX	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#95.87#96.255
502	принята	принять	VERB	_	Aspect=Perf|Gender=Fem|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@ep1984m-words#@ep1984m#96.255#96.64
503	великим	великий	ADJ	_	Case=Ins|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#96.64#97.025
504	украинским	украинский	ADJ	_	Case=Ins|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#97.025#97.41
505	народом	народ	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#97.41#97.8
506	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#116.6#117.07
507	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#117.07#117.54
508	типичный	типичный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#117.54#118.01
509	приём	прием	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#118.01#118.48
510	приём	прием	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#118.48#118.95
511	тупой	тупой	ADJ	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#118.95#119.42
512	полемики	полемика	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#119.42#119.89
513	/	/	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#119.89#120.36
514	когда	когда	SCONJ	_	_	_	_	_	@ep1984m-words#@ep1984m#120.36#120.83
515	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#120.83#121.3
516	для	для	ADP	_	_	_	_	_	@ep1984m-words#@ep1984m#121.3#121.77
517	обсуждения	обсуждение	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#121.77#122.24
518	#одновременно#	#одновременно#	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#128.46#128.8
519	какие	какой	DET	_	Case=Nom|Number=Plur	_	_	_	@ep1984m-words#@ep1984m#128.8#129.14
520	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@ep1984m-words#@ep1984m#129.14#129.48
521	господа	господин	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#129.48#130.105
522	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#130.105#130.73
523	#одновременно#	#одновременно#	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#131.45#131.765
524	как	как	SCONJ	_	_	_	_	_	@ep1984m-words#@ep1984m#131.765#132.08
525	раз	раз	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#132.08#132.395
526	русскому	русский	ADJ	_	Case=Dat|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#132.395#132.71
527	народу	народ	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#132.71#133.025
528	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ep1984m-words#@ep1984m#133.025#133.34
529	ниче	ничто	PRON	_	Case=Gen	_	_	_	@ep1984m-words#@ep1984m#133.34#133.655
530	не	не	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#133.655#133.97
531	предъявляю	предъявлять	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#133.97#134.29
532	и	и	CCONJ	_	_	_	_	_	@ep1984m-words#@ep1984m#134.34#134.632
533	даже	даже	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#134.632#134.924
534	украинскому	украинский	ADJ	_	Case=Dat|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#134.924#135.216
535	народу	народ	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#135.216#135.508
536	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ep1984m-words#@ep1984m#135.508#135.8
537	ниче	ничто	PRON	_	Case=Gen	_	_	_	@ep1984m-words#@ep1984m#135.8#136.092
538	не	не	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#136.092#136.384
539	предъявляю	предъявлять	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#136.384#136.68
540	кто	кто	PRON	_	Case=Nom	_	_	_	@ep1984m-words#@ep1984m#138.58#138.866
541	кого	кто	PRON	_	Case=Acc	_	_	_	@ep1984m-words#@ep1984m#138.866#139.152
542	давит	давать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#139.152#139.44
543	#одновременно#	#одновременно#	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#144.64#144.905
544	а	а	CCONJ	_	_	_	_	_	@ep1984m-words#@ep1984m#144.905#145.17
545	какое	какой	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#145.17#145.435
546	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#145.435#145.7
547	отношение	отношение	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#145.7#145.965
548	а	а	CCONJ	_	_	_	_	_	@ep1984m-words#@ep1984m#145.965#146.23
549	какое	какой	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#146.23#146.495
550	отношение	отношение	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#146.495#146.76
551	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#146.76#147.025
552	имеет	иметь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#147.025#147.29
553	/	/	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#147.29#147.555
554	прости	простить	VERB	_	Aspect=Perf|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#147.555#147.82
555	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@ep1984m-words#@ep1984m#147.82#148.085
556	а	а	CCONJ	_	_	_	_	_	@ep1984m-words#@ep1984m#148.085#148.35
557	какое	какой	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#148.35#148.615
558	отношение	отношение	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#148.615#148.88
559	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#148.88#149.145
560	имеет	иметь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#149.145#149.41
561	к	к	ADP	_	_	_	_	_	@ep1984m-words#@ep1984m#149.41#149.675
562	закрытому	закрыть	ADJ	_	Case=Dat|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#149.675#149.94
563	списку	список	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#149.94#150.205
564	пунктов	пункт	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@ep1984m-words#@ep1984m#150.205#150.47
565	по	по	ADP	_	_	_	_	_	@ep1984m-words#@ep1984m#150.47#150.735
566	импичменту	импичмент	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#150.735#151.0
567	в	в	ADP	_	_	_	_	_	@ep1984m-words#@ep1984m#151.0#151.265
568	украинской	украинский	ADJ	_	Case=Loc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#151.265#151.53
569	конституции	конституция	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#151.53#151.795
570	/	/	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#151.795#152.06
571	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#152.06#152.325
572	Путин	Путин	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#152.325#152.59
573	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#152.59#152.855
574	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#152.855#153.12
575	Путин	Путин	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#153.12#153.385
576	написал	писать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#153.385#153.65
577	#одновременно#	#одновременно#	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#157.62#157.988
578	каким	какой	DET	_	Case=Ins|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#157.988#158.356
579	именно	именно	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#158.356#158.724
580	номенклатурным	номенклатурный	ADJ	_	Case=Ins|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#158.724#159.092
581	классом	класс	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#159.092#159.46
582	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#162.79#163.154
583	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#163.154#163.518
584	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@ep1984m-words#@ep1984m#163.518#163.882
585	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#163.882#164.246
586	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#164.246#164.61
587	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#164.61#164.974
588	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@ep1984m-words#@ep1984m#164.974#165.338
589	/	/	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#165.338#165.702
590	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#165.702#166.066
591	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#166.066#166.43
592	нет	нет	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#166.74#167.101
593	э	эра	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#167.101#167.462
594	/	/	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#167.462#167.823
595	подожди	подожди	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#167.823#168.184
596	/	/	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#168.184#168.545
597	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@ep1984m-words#@ep1984m#168.545#168.906
598	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@ep1984m-words#@ep1984m#168.906#169.267
599	щас	сейчас	ADV	_	Degree=Pos	_	_	_	@ep1984m-words#@ep1984m#169.267#169.628
600	пытаешься	пытаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@ep1984m-words#@ep1984m#169.628#169.989
601	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#169.989#170.35
602	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#171.65#172.425
603	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#172.43#173.02
604	#одновременно#	#одновременно#	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#177.27#177.532
605	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#177.532#177.794
606	это	это	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#177.794#178.056
607	/	/	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#178.056#178.318
608	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#178.318#178.58
609	господа	господин	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#178.58#178.842
610	простите	простить	VERB	_	Aspect=Perf|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#178.842#179.104
611	это	это	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#179.104#179.366
612	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@ep1984m-words#@ep1984m#179.366#179.628
613	считаете	считать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#179.628#179.89
614	господа	господин	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@ep1984m-words#@ep1984m#179.89#180.152
615	простите	простить	VERB	_	Aspect=Perf|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#180.152#180.414
616	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#180.414#180.676
617	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@ep1984m-words#@ep1984m#180.676#180.938
618	считаете	считать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#180.938#181.2
619	что	что	SCONJ	_	_	_	_	_	@ep1984m-words#@ep1984m#181.2#181.462
620	как	как	ADV	_	Degree=Pos	_	_	_	@ep1984m-words#@ep1984m#181.462#181.724
621	бы	бы	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#181.724#181.986
622	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#181.986#182.248
623	какая-то	какой-то	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#182.248#182.51
624	Украина	Украина	PROPN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#182.51#182.772
625	у	у	ADP	_	_	_	_	_	@ep1984m-words#@ep1984m#182.772#183.034
626	которой	который	PRON	_	Case=Gen|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#183.034#183.296
627	там	там	ADV	_	Degree=Pos	_	_	_	@ep1984m-words#@ep1984m#183.296#183.558
628	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#183.558#183.82
629	какая-то	какой-то	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#183.82#184.082
630	конституция	конституция	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#184.082#184.344
631	какой-то	какой-то	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#184.344#184.606
632	народ	народ	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#184.606#184.88
633	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@ep1984m-words#@ep1984m#184.88#185.221
634	/	/	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#185.221#185.562
635	определись	опредеться	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@ep1984m-words#@ep1984m#185.562#185.903
636	/	/	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#185.903#186.244
